Gene stable ID	UniParc ID
ENSG00000011295	UPI0002841089
ENSG00000172893	UPI0001F785EA
ENSG00000172893	UPI0001F785EB
ENSG00000116717	UPI0001529485
ENSG00000234154	UPI0000E5AD3B
ENSG00000116717	UPI000E6F2053
ENSG00000011295	UPI000284108A
ENSG00000234154	UPI0000140DCC
ENSG00000116717	UPI000E6F40DE
ENSG00000011295	UPI000284108B
ENSG00000270168	UPI00064546FC
ENSG00000011295	UPI000284108C
ENSG00000234154	UPI0000E5AD3D
ENSG00000133872	UPI0001E8F031
ENSG00000133872	UPI0001E8F012
ENSG00000133872	UPI0001E8F02C
ENSG00000112715	UPI0000D61463
ENSG00000153707	UPI0000132990
ENSG00000011677	UPI000002D730
ENSG00000133872	UPI0001E8F02D
ENSG00000112715	UPI0001AE7274
ENSG00000133872	UPI0001E8F02C
ENSG00000011677	UPI000002D730
ENSG00000143409	UPI00001AF6E0
ENSG00000133872	UPI0001E8F02E
ENSG00000126005	UPI0000578FEC
ENSG00000178982	UPI0002840CF7
ENSG00000133872	UPI0001E8F02F
ENSG00000153707	UPI00005C40A6
ENSG00000133872	UPI0001E8F030
ENSG00000143409	UPI00002041DD
ENSG00000126005	UPI0000578FEC
ENSG00000182944	UPI0001611092
ENSG00000153707	UPI00005C40A4
ENSG00000133872	UPI0001E8F02B
ENSG00000169877	UPI0000001C48
ENSG00000153707	UPI0007E52D33
ENSG00000126005	UPI0000578FEC
ENSG00000169877	UPI0000E59D8C
ENSG00000133872	UPI000015F95E
ENSG00000143409	UPI0001AE7915
ENSG00000167522	UPI00004569E1
ENSG00000112715	UPI00018814C1
ENSG00000143409	UPI0001E5E835
ENSG00000153707	UPI0000211125
ENSG00000112715	UPI00018814C0
ENSG00000153707	UPI0001B79125
ENSG00000143409	UPI00021CEF7D
ENSG00000139197	UPI000204AA35
ENSG00000132603	UPI000006FFF0
ENSG00000143409	UPI00002041DD
ENSG00000243719	UPI000020E61D
ENSG00000132603	UPI000268AEA1
ENSG00000182218	UPI000022988D
ENSG00000132603	UPI000006F07C
ENSG00000167522	UPI00004569E1
ENSG00000223793	UPI0000001086
ENSG00000167522	UPI0004437BC2
ENSG00000223793	UPI0000001086
ENSG00000132603	UPI000268AEA2
ENSG00000182218	UPI000022988E
ENSG00000153707	UPI0000132990
ENSG00000132603	UPI000268AEA3
ENSG00000172775	UPI000003620C
ENSG00000112715	UPI0000030864
ENSG00000259900	UPI000246718A
ENSG00000259900	UPI000246718B
ENSG00000243719	UPI0000E5AD3F
ENSG00000172775	UPI0000227E16
ENSG00000172775	UPI0002466D94
ENSG00000137948	UPI000013D0E1
ENSG00000172775	UPI0002466D95
ENSG00000172775	UPI000003620C
ENSG00000102699	UPI000013C76E
ENSG00000125966	UPI000012F259
ENSG00000228813	UPI0000E5AD88
ENSG00000228813	UPI0000E5AD86
ENSG00000172775	UPI000003620C
ENSG00000243719	UPI000006F879
ENSG00000172775	UPI000003620C
ENSG00000228813	UPI0000E5AD87
ENSG00000152969	UPI00015734C1
ENSG00000137948	UPI000022B087
ENSG00000228813	UPI0000089532
ENSG00000172775	UPI0002466D96
ENSG00000152969	UPI0001574ABF
ENSG00000153707	UPI00005C40A7
ENSG00000153707	UPI0000D820CB
ENSG00000112715	UPI0001E8F672
ENSG00000243719	UPI0000E5AD3E
ENSG00000172775	UPI0002466D97
ENSG00000153707	UPI00005C40A5
ENSG00000112715	UPI000002B6AA
ENSG00000243719	UPI0000E5AD40
ENSG00000153707	UPI0000132990
ENSG00000175018	UPI00001F8954
ENSG00000139209	UPI00000468F8
ENSG00000175018	UPI0001F77D85
ENSG00000172775	UPI0002466D98
ENSG00000172775	UPI0002466D99
ENSG00000139209	UPI00000468F8
ENSG00000172775	UPI0002466D9A
ENSG00000153707	UPI00020659E3
ENSG00000152969	UPI000020BA9C
ENSG00000139209	UPI00020CE081
ENSG00000100916	UPI00001BBFA5
ENSG00000172775	UPI0002466D9B
ENSG00000101000	UPI000012A08E
ENSG00000175018	UPI00001D808E
ENSG00000139209	UPI00020CE082
ENSG00000168807	UPI0000135B21
ENSG00000101000	UPI000719A0E3
ENSG00000152969	UPI000006EC16
ENSG00000139209	UPI0003F48316
ENSG00000172775	UPI0002466D9C
ENSG00000101000	UPI000719A13E
ENSG00000116213	UPI0000070891
ENSG00000172775	UPI0002466D9D
ENSG00000168807	UPI000002B3E0
ENSG00000167522	UPI0000231C70
ENSG00000172775	UPI0002466D9E
ENSG00000172775	UPI0002466D9F
ENSG00000167522	UPI00004569E1
ENSG00000152969	UPI000006EC16
ENSG00000168807	UPI000268AE9E
ENSG00000172775	UPI0003F47F24
ENSG00000168807	UPI0001F77B34
ENSG00000152969	UPI00006C0849
ENSG00000168807	UPI0001F77B35
ENSG00000167522	UPI000D193E2D
ENSG00000116213	UPI0000138EDF
ENSG00000172775	UPI000003620C
ENSG00000242372	UPI000173A380
ENSG00000272617	UPI0002467188
ENSG00000284684	UPI0007E52BB2
ENSG00000116213	UPI000047012C
ENSG00000178982	UPI000012D318
ENSG00000181072	UPI0000050410
ENSG00000134825	UPI000000109F
ENSG00000181215	UPI00097BA5BC
ENSG00000100916	UPI00020CDFF1
ENSG00000100916	UPI00020CDFF1
ENSG00000095777	UPI000014140A
ENSG00000100916	UPI00020CDFF2
ENSG00000211595	UPI000173A593
ENSG00000183795	UPI0002B83235
ENSG00000120437	UPI000013CA85
ENSG00000181215	UPI0007E52BBE
ENSG00000137948	UPI000059D007
ENSG00000134825	UPI00001FA8DC
ENSG00000183795	UPI00001AF85C
ENSG00000137948	UPI000059D006
ENSG00000211593	UPI000173A592
ENSG00000116213	UPI000268AE18
ENSG00000167522	UPI0000231C70
ENSG00000116213	UPI0002B831F5
ENSG00000181215	UPI00001C0FBD
ENSG00000181072	UPI0000050410
ENSG00000134825	UPI00001FA8DC
ENSG00000178982	UPI00017A7902
ENSG00000183795	UPI00001AF85C
ENSG00000211592	UPI0000F30373
ENSG00000178982	UPI0002840CF8
ENSG00000167522	UPI0002467242
ENSG00000181072	UPI0000050410
ENSG00000167522	UPI000D18B9C0
ENSG00000211596	UPI0004620CF3
ENSG00000134825	UPI000000109F
ENSG00000167522	UPI000D18B9C0
ENSG00000134825	UPI00001FA8DC
ENSG00000178982	UPI0001915406
ENSG00000167522	UPI0000231C70
ENSG00000211594	UPI000004330F
ENSG00000181072	UPI0000050410
ENSG00000167522	UPI000D18B9C0
ENSG00000134825	UPI00001FA8DB
ENSG00000167522	UPI000D18B9C0
ENSG00000178982	UPI0002840CFB
ENSG00000167522	UPI000D195531
ENSG00000262628	UPI0000041B11
ENSG00000167522	UPI000D193C4C
ENSG00000137948	UPI000161142D
ENSG00000102738	UPI000013D1D3
ENSG00000178982	UPI000059FEE6
ENSG00000167522	UPI000D197C7E
ENSG00000285441	UPI0000E0A65C
ENSG00000095777	UPI000014140A
ENSG00000137948	UPI000161142F
ENSG00000167522	UPI000D18DBFD
ENSG00000103044	UPI000013EB57
ENSG00000095777	UPI00001F9050
ENSG00000137948	UPI000161142E
ENSG00000162592	UPI000013E186
ENSG00000137948	UPI000161142F
ENSG00000178982	UPI0000371156
ENSG00000167522	UPI00001C0B2C
ENSG00000103044	UPI000006DE39
ENSG00000167522	UPI000D1920D8
ENSG00000103044	UPI0002467158
ENSG00000167522	UPI00001C0B2C
ENSG00000134824	UPI000204ADCD
ENSG00000162592	UPI000268AE19
ENSG00000095777	UPI0000E49B13
ENSG00000167522	UPI000D18DA52
ENSG00000173214	UPI000013EF89
ENSG00000137948	UPI000059D008
ENSG00000167522	UPI00001C0B2C
ENSG00000095777	UPI0000DFEE69
ENSG00000103044	UPI000013EB57
ENSG00000167522	UPI00001C0B2C
ENSG00000167522	UPI000D194BB7
ENSG00000224246	UPI0000D4900D
ENSG00000161328	UPI000007425F
ENSG00000137948	UPI0001611430
ENSG00000095777	UPI000D18C10E
ENSG00000137948	UPI00020CDFB9
ENSG00000112715	UPI0000030866
ENSG00000137948	UPI00020CDFBA
ENSG00000137948	UPI0003F48449
ENSG00000137948	UPI000013D0E1
ENSG00000167522	UPI0004E4C87B
ENSG00000137948	UPI000206505C
ENSG00000108946	UPI000284110E
ENSG00000137948	UPI000292A27D
ENSG00000100412	UPI000003CA3B
ENSG00000100412	UPI0000D4CA22
ENSG00000112715	UPI0000001243
ENSG00000165071	UPI0001E8F3C5
ENSG00000125492	UPI0000126AD2
ENSG00000125492	UPI0000126AD2
ENSG00000109787	UPI000012DED5
ENSG00000109787	UPI000020AFAA
ENSG00000110400	UPI000002B1F3
ENSG00000154485	
ENSG00000154485	
ENSG00000110400	UPI000004A2BE
ENSG00000154485	
ENSG00000110400	UPI000002B1F4
ENSG00000155363	UPI000012FA84
ENSG00000155363	UPI000012FA84
ENSG00000117155	UPI00000728CA
ENSG00000154485	UPI000006FDF6
ENSG00000117155	UPI000040D1E1
ENSG00000132604	UPI0000EE5A05
ENSG00000132604	UPI000268AEA4
ENSG00000117155	UPI0002064FF9
ENSG00000099849	UPI000002A69B
ENSG00000259288	UPI000719A143
ENSG00000117155	UPI000020394E
ENSG00000132604	UPI00038BAFA1
ENSG00000132604	UPI000246718C
ENSG00000117155	UPI0000E05612
ENSG00000155363	UPI0000470220
ENSG00000138798	UPI0001D27F83
ENSG00000132604	UPI000268AEA7
ENSG00000259288	UPI0000001C3B
ENSG00000132604	UPI000246718D
ENSG00000138798	UPI0007DC6711
ENSG00000242372	UPI0000001224
ENSG00000099849	UPI000002A69B
ENSG00000165071	UPI0001E8F3CF
ENSG00000132604	UPI000268AEA8
ENSG00000259288	UPI000246722B
ENSG00000259288	UPI000246722C
ENSG00000099849	UPI0001F77FC6
ENSG00000117155	UPI000059D000
ENSG00000117155	UPI000020394E
ENSG00000132604	UPI000059D3AE
ENSG00000132604	UPI000268AEA9
ENSG00000274384	UPI000165DD27
ENSG00000132604	UPI0003B92856
ENSG00000242372	UPI00001A8BF6
ENSG00000179627	UPI0001849D48
ENSG00000138798	UPI000013D5C8
ENSG00000112715	UPI0000E2CF46
ENSG00000112715	UPI000002B6AB
ENSG00000172689	UPI000023754A
ENSG00000274384	UPI000165DD28
ENSG00000179627	UPI0001849D48
ENSG00000112715	UPI000002B6AC
ENSG00000138798	UPI0001D27F82
ENSG00000112715	UPI000007032B
ENSG00000099849	UPI0000127A61
ENSG00000165071	UPI000013E44E
ENSG00000172380	UPI000004247A
ENSG00000165071	UPI0000210603
ENSG00000099849	UPI0000EE7844
ENSG00000099849	UPI0003F4838F
ENSG00000165071	UPI0001E8F3C8
ENSG00000213380	UPI000246715D
ENSG00000099849	UPI0001F77FC8
ENSG00000165071	UPI0001E8F3C9
ENSG00000155363	UPI000012FA84
ENSG00000184166	UPI000013F064
ENSG00000184166	UPI000013F064
ENSG00000165071	UPI0001E8F3C7
ENSG00000242372	UPI000015D145
ENSG00000184166	UPI000013F064
ENSG00000165071	UPI0003F48473
ENSG00000171053	UPI0000071A6F
ENSG00000162595	UPI0000133893
ENSG00000242372	UPI0000001224
ENSG00000162595	UPI0000133893
ENSG00000171053	UPI0000EE3AA5
ENSG00000127184	UPI000000108B
ENSG00000242372	UPI000173A37F
ENSG00000108946	UPI0000001C57
ENSG00000183024	UPI0000041B68
ENSG00000242372	UPI0000470AA6
ENSG00000100413	UPI0000073CE5
ENSG00000196411	UPI0000070A50
ENSG00000198453	UPI000014021E
ENSG00000213380	UPI00017A8507
ENSG00000108946	UPI000284110F
ENSG00000261582	UPI000719A1F6
ENSG00000112715	UPI0000E5AD62
ENSG00000198453	UPI0002840C05
ENSG00000213380	UPI0000D4C4B6
ENSG00000100413	UPI00000703A4
ENSG00000262085	
ENSG00000196411	UPI0000000DBB
ENSG00000198453	UPI000059D700
ENSG00000213380	UPI000268AEA0
ENSG00000112715	UPI0001E8F673
ENSG00000108946	UPI0000E5A07C
ENSG00000127184	UPI000000108B
ENSG00000213380	UPI0004620CCC
ENSG00000108946	UPI0000001C57
ENSG00000127184	UPI0000E1FF53
ENSG00000213380	UPI000013EBA1
ENSG00000100413	UPI0000511A82
ENSG00000198453	UPI000049DEB0
ENSG00000100413	UPI0001611125
ENSG00000112715	UPI00005C303F
ENSG00000112715	UPI00005C3042
ENSG00000112715	UPI00005C3DA1
ENSG00000112715	UPI00005C3041
ENSG00000112715	UPI00005C3044
ENSG00000112715	UPI00005C3043
ENSG00000100413	UPI0000073CE5
ENSG00000112715	UPI00005C3040
ENSG00000108946	UPI0000D47754
ENSG00000198453	UPI000198C7C3
ENSG00000100413	UPI0000E25B67
ENSG00000108946	UPI0000001C57
ENSG00000101019	UPI00002371A9
ENSG00000198453	UPI0001AE649F
ENSG00000108946	UPI0003F480B9
ENSG00000198453	UPI0000073A02
ENSG00000185522	UPI0000456441
ENSG00000157388	UPI0007E52C18
ENSG00000108946	UPI0003F48283
ENSG00000100413	UPI0000073CE5
ENSG00000108946	UPI0002841112
ENSG00000185522	UPI0001881AE6
ENSG00000198453	UPI0002840C1D
ENSG00000108946	UPI0000200126
ENSG00000185522	UPI0001F77F44
ENSG00000108946	UPI0002841113
ENSG00000144283	UPI00018817A5
ENSG00000108946	UPI0000001C57
ENSG00000198453	UPI0003F47FF9
ENSG00000143401	UPI0000071679
ENSG00000198453	UPI0002840C1E
ENSG00000108946	UPI0002841114
ENSG00000198453	UPI000198C7C2
ENSG00000143401	UPI0000470B51
ENSG00000108946	UPI000040A1C2
ENSG00000198453	UPI0003F47BE9
ENSG00000108946	UPI0002841116
ENSG00000108946	UPI0002841117
ENSG00000198453	UPI0001FD28F8
ENSG00000143401	UPI0001837E9E
ENSG00000120438	UPI0000136AEA
ENSG00000108946	UPI0000001C57
ENSG00000198453	UPI000059D700
ENSG00000143401	UPI0001F78633
ENSG00000102024	UPI0001B791BB
ENSG00000196411	UPI0000E61DD4
ENSG00000198453	UPI0004E4CA07
ENSG00000143401	UPI0000470B52
ENSG00000111728	UPI000013596F
ENSG00000111728	UPI0000350CCC
ENSG00000157388	UPI000013DEF4
ENSG00000068615	UPI0000071ECE
ENSG00000143401	UPI0000470B53
ENSG00000111728	UPI0003F47D54
ENSG00000120438	UPI000020D3EA
ENSG00000111728	UPI000204AC04
ENSG00000157388	UPI0007E52CB0
ENSG00000120438	UPI00016392DC
ENSG00000068615	UPI000D191D89
ENSG00000111728	UPI000204AC05
ENSG00000143401	UPI0001AE78F8
ENSG00000068615	UPI000D19433C
ENSG00000146828	UPI000198CE44
ENSG00000104518	UPI00001291ED
ENSG00000111728	UPI0000D4A43B
ENSG00000068615	UPI000387D4D5
ENSG00000068615	UPI000D19587F
ENSG00000143401	UPI0001F78634
ENSG00000104518	UPI0001F78581
ENSG00000130433	UPI0000001276
ENSG00000143401	UPI0001F78635
ENSG00000068615	UPI0000E07692
ENSG00000104518	UPI0001F78582
ENSG00000111728	UPI000000DB4C
ENSG00000101019	UPI000020626D
ENSG00000143401	UPI0000470B53
ENSG00000177156	UPI00001114B0
ENSG00000130433	UPI000014113B
ENSG00000104518	UPI0000E5AF91
ENSG00000068615	UPI0001914DBF
ENSG00000157388	UPI000005031A
ENSG00000130433	UPI0000141147
ENSG00000141431	UPI000156D0F3
ENSG00000104518	UPI00001291ED
ENSG00000177156	UPI0001F780BA
ENSG00000120438	UPI00004C277E
ENSG00000068615	UPI0001914DEC
ENSG00000157388	UPI000005031A
ENSG00000198691	UPI000012511C
ENSG00000164609	UPI000013E3CE
ENSG00000177156	UPI000006D593
ENSG00000120438	UPI000204A7A0
ENSG00000137843	UPI0003F47B86
ENSG00000141431	UPI0002840EE3
ENSG00000177156	UPI0001F780BB
ENSG00000137843	UPI00022F84C7
ENSG00000157388	UPI000163AC0E
ENSG00000068615	UPI00038BB0D8
ENSG00000120438	UPI000204A7A1
ENSG00000141076	UPI00025A307D
ENSG00000157388	UPI000387CABD
ENSG00000164609	UPI0001E8F674
ENSG00000198691	UPI0002065065
ENSG00000211951	UPI000011AAD5
ENSG00000134824	UPI0000073D84
ENSG00000134824	UPI000204ADCD
ENSG00000111726	UPI0000034274
ENSG00000141337	UPI000003FD81
ENSG00000157388	UPI0000E5A72D
ENSG00000164609	UPI0001E8F675
ENSG00000120438	UPI000204A7A2
ENSG00000157388	UPI0007E52B4C
ENSG00000111726	UPI000007382E
ENSG00000120438	UPI000204A7A3
ENSG00000134824	UPI0001914FE0
ENSG00000157388	UPI0000E5A72C
ENSG00000198691	UPI0002065063
ENSG00000141337	UPI0003F47AA9
ENSG00000120438	UPI000204A7A4
ENSG00000211952	UPI0000115D73
ENSG00000164609	UPI00005B72F6
ENSG00000172497	UPI0000126D7B
ENSG00000111726	UPI000204AC01
ENSG00000134824	UPI0001E8F771
ENSG00000157388	UPI00004F6BCA
ENSG00000211597	UPI000173A595
ENSG00000111726	UPI000204AC02
ENSG00000141337	UPI00024CEDA4
ENSG00000234829	UPI0000052AF9
ENSG00000157388	UPI0007E52C8A
ENSG00000134824	UPI0001E8F776
ENSG00000157388	UPI0007E52C73
ENSG00000120438	UPI000204A7A5
ENSG00000270550	UPI0002B62496
ENSG00000228083	UPI00000541D5
ENSG00000120438	UPI000204A7A6
ENSG00000172497	UPI00004C96E6
ENSG00000187720	UPI00001A797D
ENSG00000075413	UPI0000EE3491
ENSG00000116729	UPI00003FE524
ENSG00000134824	UPI000003405E
ENSG00000187720	UPI0004620C71
ENSG00000214042	UPI000004775E
ENSG00000134824	UPI0001E8F777
ENSG00000211598	UPI0000113B70
ENSG00000147885	UPI0000047763
ENSG00000141431	UPI000D194FF7
ENSG00000134824	UPI0000070899
ENSG00000146828	UPI000198CE33
ENSG00000157388	UPI0007E52D6B
ENSG00000186803	UPI0000047765
ENSG00000100106	UPI000067CB88
ENSG00000141337	UPI000003FD81
ENSG00000134824	UPI000204ADCE
ENSG00000144283	UPI000044D37A
ENSG00000100106	UPI000067CB88
ENSG00000157388	UPI0007E52CF9
ENSG00000157388	UPI0007E52D15
ENSG00000134824	UPI000204ADCF
ENSG00000187720	UPI0000E02127
ENSG00000285720	UPI00001D82A3
ENSG00000101019	UPI000173A379
ENSG00000116729	UPI0000049FDB
ENSG00000104518	UPI0001F78583
ENSG00000144283	UPI000044D379
ENSG00000116729	UPI000040DCD9
ENSG00000144283	UPI0000E07AE4
ENSG00000157388	UPI0007E52AF9
ENSG00000187720	UPI00001D6913
ENSG00000225312	UPI0000000C8E
ENSG00000121570	UPI000022C153
ENSG00000116729	UPI0001F784FD
ENSG00000139197	UPI000204AA36
ENSG00000104518	UPI0001F78584
ENSG00000144283	UPI0000208F66
ENSG00000196844	UPI0000198EDC
ENSG00000204614	UPI00002132D2
ENSG00000104518	UPI0003F47F72
ENSG00000144283	UPI00018817BE
ENSG00000116729	UPI0001F784FE
ENSG00000100106	UPI0000410329
ENSG00000144283	UPI00018817A5
ENSG00000196844	UPI0001838853
ENSG00000137843	UPI000041D299
ENSG00000141431	UPI0002840EE4
ENSG00000144283	UPI000204A867
ENSG00000204614	UPI0000071E3D
ENSG00000116729	UPI0001F784FF
ENSG00000116729	UPI0001F78500
ENSG00000204614	UPI00002132D2
ENSG00000100106	UPI000045707F
ENSG00000116729	UPI0001F78501
ENSG00000137843	UPI0000001C3B
ENSG00000141431	UPI000D1962B1
ENSG00000285657	UPI0000416EFD
ENSG00000236027	UPI0000EE3AA7
ENSG00000104518	UPI0001F78586
ENSG00000116729	UPI0001F78502
ENSG00000100106	UPI000045707E
ENSG00000137843	UPI0000001C3B
ENSG00000116729	UPI0001F78503
ENSG00000116729	UPI000015F95F
ENSG00000144283	UPI0005D0E901
ENSG00000100106	UPI000045707F
ENSG00000137843	UPI0003F48108
ENSG00000144283	UPI0000E07AE4
ENSG00000285607	UPI0000416EFF
ENSG00000137843	UPI00022F84D3
ENSG00000100106	UPI000204A817
ENSG00000225362	UPI000016137F
ENSG00000137843	UPI00022F84D4
ENSG00000214360	UPI00001D7EEF
ENSG00000100106	UPI000204A818
ENSG00000137843	UPI00022F84D5
ENSG00000121570	UPI0001B7950D
ENSG00000137843	UPI00022F84D6
ENSG00000100106	UPI0001611104
ENSG00000137843	UPI00022F84D7
ENSG00000147873	UPI0000047760
ENSG00000237353	UPI0001892111
ENSG00000214285	UPI000015F874
ENSG00000137843	UPI00022F84D8
ENSG00000100106	UPI0001611107
ENSG00000121570	UPI0003F48257
ENSG00000100106	UPI0001611106
ENSG00000237353	UPI0000251F10
ENSG00000137843	UPI00022F84D9
ENSG00000182944	UPI000012A2B1
ENSG00000137843	UPI0000001C3B
ENSG00000168246	UPI000020C12C
ENSG00000213588	UPI0004620D8D
ENSG00000075413	UPI000002AE4D
ENSG00000213588	UPI0004620A01
ENSG00000101019	UPI0000456F84
ENSG00000171517	UPI000003CAC0
ENSG00000182944	UPI000161108F
ENSG00000182944	UPI0001611091
ENSG00000213588	UPI000006E7DE
ENSG00000101019	UPI0000470012
ENSG00000141682	UPI0000049C57
ENSG00000146828	UPI00000708D7
ENSG00000213588	UPI0004620C27
ENSG00000171517	UPI000003CAC0
ENSG00000141682	UPI00000701A4
ENSG00000107938	UPI0000D89832
ENSG00000101019	UPI0000206264
ENSG00000186766	UPI0000253B9D
ENSG00000101019	UPI000173A378
ENSG00000138193	UPI00001F93EE
ENSG00000182944	UPI0000072CFA
ENSG00000138193	UPI000013DE1C
ENSG00000101019	UPI0000470010
ENSG00000182944	UPI0003F483B1
ENSG00000182944	UPI0001611093
ENSG00000101019	UPI000173A377
ENSG00000182944	UPI000161108E
ENSG00000101019	UPI0000470013
ENSG00000138193	UPI000013DE1C
ENSG00000146828	UPI000006CD28
ENSG00000101019	UPI0000EE0472
ENSG00000198420	UPI000013CEDB
ENSG00000102024	UPI000000D962
ENSG00000146828	UPI000198CE42
ENSG00000108950	UPI00001AE65B
ENSG00000159307	UPI000020790F
ENSG00000108950	UPI000284111B
ENSG00000182944	UPI000006DE88
ENSG00000102024	UPI00017A6F14
ENSG00000107938	UPI0001F77D8C
ENSG00000101019	UPI0001B7906C
ENSG00000137501	UPI0000228FA5
ENSG00000101019	UPI000155D595
ENSG00000198420	UPI00001AE790
ENSG00000075413	UPI000002AE50
ENSG00000182944	UPI00000709CB
ENSG00000138642	UPI00004C6F59
ENSG00000102024	UPI0001B791BB
ENSG00000075413	UPI000002AE4E
ENSG00000236826	UPI00000E839D
ENSG00000145692	UPI000006D864
ENSG00000101019	UPI0000246FF4
ENSG00000075413	UPI000002AE51
ENSG00000102024	UPI000000D962
ENSG00000182944	UPI0001611094
ENSG00000182944	UPI0000457066
ENSG00000285950	UPI000013E416
ENSG00000102024	UPI00038BB03C
ENSG00000108950	UPI000284111C
ENSG00000198420	UPI0001B7929F
ENSG00000102024	UPI0001B791BD
ENSG00000273899	UPI0000073B12
ENSG00000198420	UPI0001B792A0
ENSG00000102024	UPI0001B791BB
ENSG00000125485	UPI00000736CA
ENSG00000198420	UPI0003F4833E
ENSG00000075413	UPI000002AE4F
ENSG00000138642	UPI00004C7A84
ENSG00000108950	UPI000022EEAD
ENSG00000273899	UPI0000073B12
ENSG00000198420	UPI0001B792A2
ENSG00000125485	UPI0000210D39
ENSG00000198642	UPI0000049FCF
ENSG00000102024	UPI0004E4CA5C
ENSG00000075413	UPI00022F8840
ENSG00000125485	UPI000013F028
ENSG00000145692	UPI0001E8EF5A
ENSG00000159307	UPI00016110AF
ENSG00000146457	UPI0000070280
ENSG00000138642	UPI0001D3B5FA
ENSG00000125485	UPI000015C561
ENSG00000159307	UPI0000246CD8
ENSG00000146457	UPI0000004100
ENSG00000175189	UPI000012D42A
ENSG00000120235	UPI000004775F
ENSG00000273899	UPI0000073B12
ENSG00000120235	UPI0004E4C8CD
ENSG00000146457	UPI000020D3E5
ENSG00000125485	UPI00000736CA
ENSG00000159307	UPI000206510C
ENSG00000125484	UPI0000210D3F
ENSG00000138642	UPI0001D3B5FB
ENSG00000139269	UPI00020CE2F7
ENSG00000146457	UPI0000004100
ENSG00000139269	UPI000012D42C
ENSG00000168137	UPI0001610EA0
ENSG00000100101	UPI0001611103
ENSG00000112697	UPI0000071AE1
ENSG00000255378	UPI00004249DA
ENSG00000075413	UPI000012F56D
ENSG00000075413	UPI00022F8841
ENSG00000221910	UPI0000041C25
ENSG00000233816	UPI0000D4C125
ENSG00000112697	UPI0000414844
ENSG00000182944	UPI0001611095
ENSG00000233816	UPI000002C35C
ENSG00000108932	UPI00001AA3B9
ENSG00000196367	UPI0001610E19
ENSG00000124920	UPI0000D45F7B
ENSG00000108932	UPI00001AA3B9
ENSG00000182944	UPI0003C9CEBA
ENSG00000075413	UPI0004620A25
ENSG00000146828	UPI0003F47D49
ENSG00000112697	UPI000006E77A
ENSG00000108932	UPI000268B1E0
ENSG00000182944	UPI0005D0E951
ENSG00000138642	UPI00004C6F5B
ENSG00000168137	UPI000198C91B
ENSG00000108932	UPI000268B1E1
ENSG00000112697	UPI0001E8F780
ENSG00000146457	UPI0000070280
ENSG00000125484	UPI000013CBAB
ENSG00000136770	UPI0000049FEF
ENSG00000055483	UPI0002841148
ENSG00000188379	UPI0000034B3A
ENSG00000146457	UPI000020D3E5
ENSG00000075413	UPI00022F8842
ENSG00000124920	UPI00000720D3
ENSG00000168137	UPI000198C91C
ENSG00000141076	UPI0000037300
ENSG00000075413	UPI0000F086FE
ENSG00000107938	UPI00005CA2E3
ENSG00000108932	UPI0004E4C9B6
ENSG00000136770	UPI000047008F
ENSG00000124920	UPI00017A6E26
ENSG00000107938	UPI00005C3024
ENSG00000055483	UPI0002841149
ENSG00000099814	UPI0000695D79
ENSG00000141076	UPI000246715A
ENSG00000110841	UPI000204ACCF
ENSG00000160741	UPI00001F0661
ENSG00000146828	UPI0002064E33
ENSG00000141076	UPI0003F47FA5
ENSG00000107938	UPI00001A962A
ENSG00000002919	UPI000268B1D1
ENSG00000132840	UPI00000701B9
ENSG00000107938	UPI0001F77D92
ENSG00000070540	UPI0002841118
ENSG00000225543	UPI000000D748
ENSG00000107938	UPI0001F77D93
ENSG00000141076	UPI000268AE9B
ENSG00000132840	UPI0001E8EFE5
ENSG00000099814	UPI00001FDCF7
ENSG00000132840	UPI0001914DF0
ENSG00000204842	
ENSG00000107938	UPI0001F77D94
ENSG00000204842	UPI0000D4E5FA
ENSG00000141076	UPI0000232DCD
ENSG00000132840	UPI0001E8EFE6
ENSG00000105717	UPI0000E0457D
ENSG00000141076	UPI000013F812
ENSG00000141076	UPI000268AE9C
ENSG00000141076	UPI0003F47D0A
ENSG00000100263	UPI0000128721
ENSG00000099814	UPI0001AE69BD
ENSG00000237123	UPI0000EE4E17
ENSG00000204842	UPI000D190F19
ENSG00000100263	UPI000161106F
ENSG00000002919	UPI0000E59FEF
ENSG00000100263	UPI0001611070
ENSG00000141076	UPI000246715C
ENSG00000100263	UPI0001611071
ENSG00000002919	UPI0000E59FF0
ENSG00000232127	UPI000000D74A
ENSG00000105717	UPI000013CCED
ENSG00000105717	UPI0000E0457D
ENSG00000137501	UPI0001917079
ENSG00000233439	UPI00004702D2
ENSG00000137501	UPI0000073688
ENSG00000258429	UPI000003C676
ENSG00000002919	UPI000003E7DA
ENSG00000070540	UPI00001AE822
ENSG00000156970	UPI000006E699
ENSG00000002919	UPI000268B1D2
ENSG00000204842	UPI00001FBB11
ENSG00000233439	UPI0000D610F9
ENSG00000065534	UPI000013E30E
ENSG00000002919	UPI000003E7DA
ENSG00000065534	UPI0000073F36
ENSG00000204842	UPI0000DBEEFC
ENSG00000002919	UPI000268B1D3
