Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans chromosome/scaffold name	Caenorhabditis elegans chromosome/scaffold start (bp)	Caenorhabditis elegans chromosome/scaffold end (bp)	%id. target Caenorhabditis elegans gene identical to query gene	%id. query gene identical to target Caenorhabditis elegans gene	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSG00000244122	2	233681938	233773299	WBGene00013905	V	12793020	12795336	20.566	20.3738	
ENSG00000244122	2	233681938	233773299	WBGene00015739	V	4997048	5000558	20.566	20.566	
ENSG00000244122	2	233681938	233773299	WBGene00013906	V	12790698	12792965	21.3208	21.161	
ENSG00000244122	2	233681938	233773299	WBGene00019516	IV	6080907	6083592	20.9434	20.983	
ENSG00000244122	2	233681938	233773299	WBGene00019515	IV	6076692	6079945	19.8113	19.7368	
ENSG00000244122	2	233681938	233773299	WBGene00007885	IV	9500311	9502568	21.5094	21.3483	
ENSG00000244122	2	233681938	233773299	WBGene00007455	IV	13639260	13644402	22.6415	22.4719	
ENSG00000244122	2	233681938	233773299	WBGene00012788	IV	16744866	16755720	5.28302	18.543	
ENSG00000091409	2	172427354	172506282	WBGene00003929	III	8818899	8825270	24.2896	21.615	0
ENSG00000143994	2	27123789	27130812	WBGene00016644	X	975525	978445	29.6296	32	1
ENSG00000143994	2	27123789	27130812	WBGene00013358	V	19955453	19958912	29.6296	32	1
ENSG00000138073	2	27130756	27134675	WBGene00010496	I	8509041	8511412	23.9808	23.5294	0
ENSG00000144290	2	161424332	161985282	WBGene00009920	I	8296917	8307566	47.2272	43.4568	0
ENSG00000144290	2	161424332	161985282	WBGene00019844	X	6747296	6761738	21.3775	25	0
ENSG00000153574	2	88691644	88750935	WBGene00015101	III	7123128	7124329	35.3698	43.8247	1
ENSG00000136535	2	161416094	161425870	WBGene00003106	II	516014	521605	16.7155	32.948	
ENSG00000136535	2	161416094	161425870	WBGene00044798	III	1765458	1770091	11.8768	26.5574	
ENSG00000136535	2	161416094	161425870	WBGene00006559	IV	15326939	15328186	10.8504	19.4737	
ENSG00000136535	2	161416094	161425870	WBGene00004750	II	3671908	3673593	9.97067	18.0851	
ENSG00000136535	2	161416094	161425870	WBGene00006546	III	10339984	10341858	13.783	32.1918	
ENSG00000136535	2	161416094	161425870	WBGene00006545	III	10347575	10349740	12.4633	26.9841	
ENSG00000136535	2	161416094	161425870	WBGene00006556	III	11224800	11227125	13.3431	29.0735	
ENSG00000136535	2	161416094	161425870	WBGene00006557	III	11784147	11786052	12.61	28.3828	
ENSG00000138075	2	43812472	43838865	WBGene00016973	II	6528933	6531610	19.8157	21.6807	0
ENSG00000144406	2	209771993	209999300	WBGene00006812	V	20879854	20898906	24.3401	24.3028	0
ENSG00000119042	2	199269500	199471266	WBGene00022861	X	427043	433799	14.8704	23.2906	0
ENSG00000005448	2	74421678	74425755	WBGene00004767	V	13818132	13822980	13.7725	7.83646	
ENSG00000081052	2	227002711	227164453	WBGene00001263	III	9336881	9344447	42.8402	41.1597	0
ENSG00000226479	2	120221278	120223408	WBGene00013789	IV	16939804	16946910	38	31.5166	0
ENSG00000198369	2	65310851	65432637	WBGene00006770	V	982534	996207	17.2249	15.3846	0
ENSG00000135638	2	72916260	72936071	WBGene00000429	I	6046832	6050462	29.3103	40.6699	0
ENSG00000155729	2	200488952	200519784	WBGene00009315	I	11517748	11520660	8.21596	10.1744	
ENSG00000144115	2	88170295	88186636	WBGene00008490	IV	10450802	10453098	12.6033	14.186	0
ENSG00000144115	2	88170295	88186636	WBGene00008732	IV	10444583	10449899	12.6033	14.023	0
ENSG00000144115	2	88170295	88186636	WBGene00019096	V	2005057	2006804	7.64463	10.9792	0
ENSG00000144115	2	88170295	88186636	WBGene00019094	V	2012206	2013333	3.30579	9.87654	0
ENSG00000144115	2	88170295	88186636	WBGene00019962	V	3774533	3776136	7.2314	10.3858	0
ENSG00000144115	2	88170295	88186636	WBGene00010759	II	14492826	14494514	6.61157	9.49555	0
ENSG00000144115	2	88170295	88186636	WBGene00007653	X	9952579	9954533	8.67769	12.3167	0
ENSG00000233608	2	238848032	238910543	WBGene00001953	X	8116636	8120133	26.875	24.1573	
ENSG00000233608	2	238848032	238910543	WBGene00001956	IV	8478577	8479446	19.375	20.6667	
ENSG00000176407	2	84971093	85059472	WBGene00022785	III	7829411	7832503	15.748	10.8696	0
ENSG00000257207	2	110402934	110473075	WBGene00006826	X	5593133	5594965	39.1129	27.8736	1
ENSG00000257207	2	110402934	110473075	WBGene00004030	IV	12793816	12796164	27.0161	20.303	0
ENSG00000136717	2	127048027	127107355	WBGene00010272	IV	9644245	9647934	24.1147	31.0195	0
ENSG00000136718	2	130342225	130347810	WBGene00014083	IV	12559365	12560719	59.1065	58.9041	1
ENSG00000116095	2	178480468	178516462	WBGene00022347	III	1409243	1414116	10	9.86842	0
ENSG00000116095	2	178480468	178516462	WBGene00018632	I	10933810	10935712	5.33333	5.69395	0
ENSG00000116095	2	178480468	178516462	WBGene00045433	I	10926883	10933705	13	5.36451	0
ENSG00000169679	2	110637698	110678114	WBGene00004721	I	6407458	6409212	5.89862	16.4103	0
ENSG00000169679	2	110637698	110678114	WBGene00000275	I	7251941	7255223	17.1429	18.845	0
ENSG00000115970	2	43230836	43596046	WBGene00022361	I	1490887	1514411	13.0056	18.4325	0
ENSG00000144063	2	110083870	110116566	WBGene00018527	I	3964370	3965314	16.9935	16.6667	0
ENSG00000144063	2	110083870	110116566	WBGene00017909	I	3974063	3977351	21.5686	12.2222	0
ENSG00000183733	2	70777310	70790643	WBGene00001953	X	8116636	8120133	15.9817	19.6629	
ENSG00000183733	2	70777310	70790643	WBGene00001956	IV	8478577	8479446	15.5251	22.6667	
ENSG00000119041	2	196763032	196799725	WBGene00014114	V	10206619	10210344	27.088	23.1437	0
ENSG00000256977	2	109898428	109924868	WBGene00006826	X	5593133	5594965	19.6581	6.6092	0
ENSG00000256977	2	109898428	109924868	WBGene00004030	IV	12793816	12796164	12.8205	4.54545	0
ENSG00000085978	2	233210051	233295674	WBGene00017178	X	4459603	4462609	27.5124	28.8927	1
ENSG00000085978	2	233210051	233295674	WBGene00019427	II	6450889	6453391	26.0297	29.588	1
ENSG00000121966	2	136114349	136118165	WBGene00011578	II	8860913	8865173	22.191	19.2683	0
ENSG00000142330	2	240586716	240617705	WBGene00000546	IV	1431272	1435039	21.875	23.445	
ENSG00000142330	2	240586716	240617705	WBGene00000544	I	12073143	12084221	19.1964	17.1543	
ENSG00000142330	2	240586716	240617705	WBGene00000547	IV	1435465	1446182	21.7262	18.7661	
ENSG00000142330	2	240586716	240617705	WBGene00000542	III	7980913	7986327	22.3214	19.2308	
ENSG00000142330	2	240586716	240617705	WBGene00006606	IV	14436367	14444183	24.7024	25.6173	
ENSG00000142330	2	240586716	240617705	WBGene00013184	I	11302286	11305218	3.125	6.81818	
ENSG00000142330	2	240586716	240617705	WBGene00010417	I	11308121	11311053	3.125	6.81818	
ENSG00000142330	2	240586716	240617705	WBGene00012233	I	13676255	13677792	2.23214	5.95238	
ENSG00000142330	2	240586716	240617705	WBGene00009695	I	13254141	13257729	13.0952	13.6223	
ENSG00000118965	2	19910260	19990131	WBGene00016935	X	5545684	5552756	31.5834	29.9358	1
ENSG00000078098	2	162170684	162245151	WBGene00001055	X	14831824	14838241	27.8947	25.573	1
ENSG00000115282	2	74483073	74494886	WBGene00006781	III	491547	502625	8.47784	4.57856	
ENSG00000116117	2	204545793	205620162	WBGene00003918	III	5664234	5676732	21.0788	16.5688	0
ENSG00000124003	2	222671786	222709930	WBGene00019464	V	9328970	9331527	43.2836	41.5473	1
ENSG00000124003	2	222671786	222709930	WBGene00010296	V	17660303	17661810	40.2985	39.1304	1
ENSG00000124003	2	222671786	222709930	WBGene00021818	III	3101267	3103955	40.8955	40.2941	1
ENSG00000124003	2	222671786	222709930	WBGene00020910	V	6497110	6498484	42.6866	39.8329	1
ENSG00000123989	2	219538947	219543787	WBGene00003253	III	8763291	8767342	26.5806	25.6219	0
ENSG00000163586	2	88122982	88128116	WBGene00002259	V	13879552	13880213	22.8346	21.1679	
ENSG00000163586	2	88122982	88128116	WBGene00002260	V	13890679	13891364	19.685	18.2482	
ENSG00000115232	2	181457202	181536187	WBGene00003929	III	8818899	8825270	21.8023	18.3524	0
ENSG00000127838	2	218270392	218346793	WBGene00012459	II	11989024	11992823	23.1169	34.2308	0
ENSG00000054219	2	159803355	159904749	WBGene00015631	I	4071799	4073088	4.81998	25.6173	0
ENSG00000054219	2	159803355	159904749	WBGene00010228	III	9603030	9608688	8.24623	16.4733	0
ENSG00000115474	2	232766464	232776568	WBGene00002150	X	703029	714478	28.8889	20.9256	0
ENSG00000115474	2	232766464	232776568	WBGene00002151	X	14353309	14370370	25.2778	23.6979	0
ENSG00000115474	2	232766464	232776568	WBGene00002149	X	6766083	6772946	30.8333	20.4044	0
ENSG00000115884	2	20200797	20225433	WBGene00004749	X	10589780	10593334	19.3548	20.8333	0
ENSG00000144120	2	119679167	119686507	WBGene00020099	III	5007100	5008830	17.6849	17.9153	0
ENSG00000144120	2	119679167	119686507	WBGene00043060	III	5004820	5006981	17.0418	15.9159	0
ENSG00000115561	2	86503431	86563479	WBGene00020866	II	4994002	4995607	56.3063	60.0962	1
ENSG00000169564	2	70087454	70089203	WBGene00010908	III	4553618	4560350	17.1348	7.14286	
ENSG00000169564	2	70087454	70089203	WBGene00013347	V	18070021	18081957	16.0112	13.8015	
ENSG00000169564	2	70087454	70089203	WBGene00016489	X	17434445	17438080	17.6966	9.82839	
ENSG00000169564	2	70087454	70089203	WBGene00019692	I	5563827	5566265	16.573	10.0683	
ENSG00000169564	2	70087454	70089203	WBGene00003978	III	1216116	1222072	33.427	27.5463	
ENSG00000169564	2	70087454	70089203	WBGene00007534	V	10236160	10238902	19.1011	11.1293	
ENSG00000032389	2	3188925	3377882	WBGene00013599	I	13589099	13598505	32.1256	36.7403	1
ENSG00000180228	2	178431414	178451512	WBGene00018857	X	1027673	1035286	16.2939	7.23404	
ENSG00000180228	2	178431414	178451512	WBGene00022388	I	853451	872103	7.98722	3.27225	
ENSG00000153214	2	112055223	112119318	WBGene00016867	X	4260652	4264591	32.7928	32.6165	0
ENSG00000153214	2	112055223	112119318	WBGene00015801	X	6093286	6097574	11.1712	10.6713	0
ENSG00000128708	2	171922448	171983682	WBGene00044069	III	10405248	10407248	31.7422	32.3601	1
ENSG00000172878	2	171999583	172082430	WBGene00000155	I	4964667	4967089	15.2239	8.27922	0
ENSG00000172878	2	171999583	172082430	WBGene00021555	V	4175882	4181357	12.5373	3.95853	0
ENSG00000115840	2	171784370	171999859	WBGene00019326	III	845842	850586	53.3923	50.5587	1
ENSG00000136699	2	130151392	130182750	WBGene00011037	I	8593027	8596225	14.8961	20.1562	0
ENSG00000042493	2	85394748	85418432	WBGene00010593	V	9497042	9499372	33.3333	24.4211	0
ENSG00000003436	2	187464230	187565760	WBGene00021939	IV	857327	874724	23.3553	4.5836	
ENSG00000003436	2	187464230	187565760	WBGene00010792	V	11894331	11895808	9.53947	15.5914	
ENSG00000003436	2	187464230	187565760	WBGene00015355	X	3670374	3672098	11.5132	19.8864	
ENSG00000003436	2	187464230	187565760	WBGene00008449	X	12260881	12266537	7.23684	1.49966	
ENSG00000138448	2	186590065	186680901	WBGene00002081	III	9168040	9172802	23.6641	21.7735	0
ENSG00000138448	2	186590065	186680901	WBGene00003929	III	8818899	8825270	28.7214	24.5514	0
ENSG00000144381	2	197486581	197516737	WBGene00002025	III	1619742	1625797	70.8551	71.4789	0
ENSG00000270757	2	197500413	197550726	WBGene00016238	III	8225097	8226386	55.9387	65.4709	1
ENSG00000119844	2	64524305	64593005	WBGene00021561	V	4181332	4191515	10.5769	19.8397	0
ENSG00000071051	2	105744897	105894274	WBGene00006410	X	4148648	4153443	43.1579	41.519	0
ENSG00000197635	2	161992241	162074542	WBGene00001054	V	15471335	15476122	26.5013	25.4068	0
ENSG00000132313	2	86199355	86213794	WBGene00010812	III	3510237	3511011	18.617	22.1519	0
ENSG00000123999	2	219569162	219575713	WBGene00006570	V	4726721	4730234	15.3005	15.3005	
ENSG00000115468	2	232606057	232682781	WBGene00012980	II	14178814	14189917	38.9121	13.5371	0
ENSG00000138381	2	189661385	189670831	WBGene00010889	IV	12105858	12108388	25.0389	33.8947	1
ENSG00000115866	2	135906677	135986100	WBGene00001094	III	9489176	9491236	63.8723	60.2637	1
ENSG00000162998	2	182833275	182867162	WBGene00022242	IV	6396582	6402458	17.5385	18.1529	0
ENSG00000162998	2	182833275	182867162	WBGene00000478	V	3441504	3444877	25.5385	14.3599	0
ENSG00000162998	2	182833275	182867162	WBGene00003397	I	9965580	9970037	19.6923	11.2281	0
ENSG00000077232	2	182716041	182794464	WBGene00001045	I	11877803	11887278	37.9571	38.198	1
ENSG00000077232	2	182716041	182794464	WBGene00022236	IV	6316918	6317473	5.67465	33.0882	0
ENSG00000143921	2	43831942	43882987	WBGene00015479	III	6084665	6087721	23.1798	26.087	
ENSG00000143921	2	43831942	43882987	WBGene00017179	II	3278987	3281686	21.9911	23.2704	
ENSG00000143921	2	43831942	43882987	WBGene00006522	II	6532163	6535455	19.0193	18.0282	
ENSG00000143921	2	43831942	43882987	WBGene00044256	IV	13653955	13655851	6.09212	18.3036	
ENSG00000143921	2	43831942	43882987	WBGene00008950	IV	12337577	12340436	21.5453	20.8633	
ENSG00000068615	2	86213993	86338083	WBGene00020562	III	618246	620254	41.8269	37.9913	0
ENSG00000068615	2	86213993	86338083	WBGene00018930	IV	788055	790835	17.3077	17.561	0
ENSG00000068615	2	86213993	86338083	WBGene00011401	III	13378441	13380409	15.8654	15.942	0
ENSG00000068615	2	86213993	86338083	WBGene00022127	I	2730004	2731453	19.7115	22.4044	0
ENSG00000068615	2	86213993	86338083	WBGene00012180	II	14800918	14804309	14.4231	12.3457	0
ENSG00000163064	2	118842171	118847678	WBGene00000439	III	8622658	8626312	20.6633	43.3155	0
ENSG00000213699	2	26764284	26781231	WBGene00016235	II	6123809	6125438	50.1348	47.3282	1
ENSG00000213639	2	28751640	28802940	WBGene00001747	V	10682422	10686537	85.3211	84.8024	0
ENSG00000155749	2	201288271	201357398	WBGene00007659	I	13130808	13132464	9.66292	14.1447	0
ENSG00000155749	2	201288271	201357398	WBGene00007132	III	4381739	4384141	11.0112	11.5566	0
ENSG00000155749	2	201288271	201357398	WBGene00007131	III	4376503	4379200	10.5618	10.9049	0
ENSG00000155749	2	201288271	201357398	WBGene00007134	III	4384787	4387757	13.0337	13.8095	0
ENSG00000155749	2	201288271	201357398	WBGene00012505	I	13083321	13085505	13.4831	15.7895	0
ENSG00000155749	2	201288271	201357398	WBGene00007660	I	13136467	13138521	11.4607	12.4694	0
ENSG00000155749	2	201288271	201357398	WBGene00007657	I	13107492	13112443	11.6854	15.3846	0
ENSG00000135919	2	223975112	224039319	WBGene00005648	V	8179131	8183442	23.9609	26.2735	
ENSG00000135919	2	223975112	224039319	WBGene00005649	V	8183730	8185772	21.0269	23.1183	
ENSG00000135919	2	223975112	224039319	WBGene00005647	V	7384232	7386173	23.4719	25.6	
ENSG00000184182	2	237966827	238042782	WBGene00006707	I	11911324	11912052	47.027	48.3333	0
ENSG00000143995	2	66433452	66573869	WBGene00017690	X	6522596	6530148	17.4359	18.8889	0
ENSG00000143995	2	66433452	66573869	WBGene00006796	V	4497463	4511449	45.1282	31.2057	0
ENSG00000143995	2	66433452	66573869	WBGene00000443	III	6979884	6981785	16.1538	18.6391	0
ENSG00000185176	2	240676418	240682906	WBGene00000178	II	9768357	9769847	18.8925	20.7143	0
ENSG00000185176	2	240676418	240682906	WBGene00000179	III	13673280	13674746	18.8925	20.7885	0
ENSG00000185176	2	240676418	240682906	WBGene00000177	I	9605896	9609025	17.5896	20.0744	0
ENSG00000171863	2	3575205	3580920	WBGene00004476	I	10330879	10331808	56.1856	56.1856	1
ENSG00000115252	2	182140036	182523192	WBGene00011433	I	13310915	13318704	43.6697	35.8434	1
ENSG00000143889	2	38561978	38603586	WBGene00016624	II	6898736	6901792	33.0258	29.9832	1
ENSG00000171865	2	3544793	3558616	WBGene00004382	II	4995551	4998035	35.3147	40.239	1
ENSG00000163795	2	27377231	27380790	WBGene00003933	X	16536837	16540207	11.2754	12.9787	0
ENSG00000189362	2	190504342	190534722	WBGene00017328	III	472301	475349	23.2614	17.3524	0
ENSG00000144136	2	112645857	112663827	WBGene00017312	V	7184910	7188483	31.2224	41.6503	0
ENSG00000144136	2	112645857	112663827	WBGene00015055	V	9138946	9141397	32.5479	44.7368	0
ENSG00000144136	2	112645857	112663827	WBGene00012285	II	12445332	12447769	24.595	34.433	0
ENSG00000144136	2	112645857	112663827	WBGene00016739	IV	7393221	7397555	33.2842	42.6415	0
ENSG00000144136	2	112645857	112663827	WBGene00015054	V	9135656	9137718	29.6024	42.1384	0
ENSG00000144355	2	172084740	172089677	WBGene00000463	III	4446637	4449943	29.8039	26.9504	0
ENSG00000115844	2	172099439	172102900	WBGene00000463	III	4446637	4449943	26.5244	30.8511	0
ENSG00000115211	2	27364352	27370486	WBGene00008670	V	9513824	9517585	20.0368	20.6049	0
ENSG00000125637	2	113157325	113209396	WBGene00007703	III	11751320	11773681	10.2273	5.46835	
ENSG00000125637	2	113157325	113209396	WBGene00012386	I	13603885	13626225	9.75379	6.46173	
ENSG00000125637	2	113157325	113209396	WBGene00008685	IV	12096779	12105762	7.76515	4.97573	
ENSG00000115593	2	88067780	88113387	WBGene00044070	I	10590678	10593972	17.3469	16.7653	0
ENSG00000144161	2	112211525	112255136	WBGene00020827	IV	8428961	8431493	20.9622	10.6272	0
ENSG00000162999	2	183078559	183100005	WBGene00003043	IV	6842964	6845805	26.2673	14.9606	
ENSG00000162999	2	183078559	183100005	WBGene00009142	I	7656978	7658291	21.1982	20.354	
ENSG00000152256	2	172555373	172608669	WBGene00022719	III	8737686	8741412	42.3246	48.1297	1
ENSG00000163803	2	28457145	28643788	WBGene00008621	X	16159648	16163548	9.25926	36.0963	0
ENSG00000163803	2	28457145	28643788	WBGene00021493	V	2069207	2072896	5.62414	18.9376	0
ENSG00000163803	2	28457145	28643788	WBGene00020575	X	676435	680419	6.79012	21.0191	0
ENSG00000163803	2	28457145	28643788	WBGene00011092	V	12081089	12084316	6.3786	21.3303	0
ENSG00000163803	2	28457145	28643788	WBGene00022256	IV	6487347	6489090	8.29904	32.0955	0
ENSG00000163803	2	28457145	28643788	WBGene00011093	V	12078044	12080374	8.02469	24.1736	0
ENSG00000163803	2	28457145	28643788	WBGene00022040	I	562736	565181	8.57339	33.1565	0
ENSG00000163803	2	28457145	28643788	WBGene00017443	II	6257628	6260021	7.13306	22.6087	0
ENSG00000163803	2	28457145	28643788	WBGene00009456	I	8816978	8821359	7.61317	19.646	0
ENSG00000163803	2	28457145	28643788	WBGene00012201	II	11448965	11451445	8.77915	33.5079	0
ENSG00000134324	2	11677595	11827409	WBGene00010425	V	13650262	13654129	25.641	31.4861	0
ENSG00000115165	2	157414619	157488961	WBGene00009272	I	7835814	7836967	13.0919	19.1837	0
ENSG00000114982	2	96593170	96642787	WBGene00018812	V	4617938	4628510	4.7836	3.66812	0
ENSG00000138071	2	65227753	65271253	WBGene00000200	V	10335443	10338355	74.4361	75.1899	0
ENSG00000138449	2	189560579	189583758	WBGene00019977	V	1462063	1464699	22.9422	25.8383	
ENSG00000143867	2	19351485	19358653	WBGene00003845	III	7108322	7109741	31.5789	34.7107	
ENSG00000168899	2	85584408	85593412	WBGene00004898	V	12344188	12345919	27.5862	28.0702	
ENSG00000168899	2	85584408	85593412	WBGene00014084	IV	12560749	12561201	17.2414	19.6078	
ENSG00000168899	2	85584408	85593412	WBGene00004899	III	8203091	8205114	17.2414	19.6078	
ENSG00000168899	2	85584408	85593412	WBGene00044062	II	8859074	8859696	18.1034	20.5882	
ENSG00000155052	2	124025287	124915287	WBGene00003772	IV	12170824	12178335	22.0521	24.4068	0
ENSG00000182263	2	163593396	163736012	WBGene00017981	V	4341443	4346050	20.2899	25.9259	
ENSG00000182263	2	163593396	163736012	WBGene00003183	I	8294881	8296940	14.7563	23.5789	
ENSG00000134317	2	9951693	10002277	WBGene00001707	I	1259374	1268155	30.0971	33.0373	0
ENSG00000163811	2	28894643	28948222	WBGene00013862	V	10737116	10739350	7.38552	9.98004	
ENSG00000163811	2	28894643	28948222	WBGene00006474	III	3705265	3706784	7.0901	12.766	
ENSG00000115155	2	26457203	26558698	WBGene00001414	I	8623017	8631184	22.033	21.6323	0
ENSG00000115155	2	26457203	26558698	WBGene00020262	I	5455730	5459550	7.46119	16.5924	0
ENSG00000115966	2	175072250	175168382	WBGene00000223	III	4491627	4499043	15.6436	15.5206	0
ENSG00000188452	2	181536676	181680665	WBGene00020398	I	6931138	6936928	21.8638	22.2222	0
ENSG00000188452	2	181536676	181680665	WBGene00007918	II	8699045	8702193	11.6487	13.7421	0
ENSG00000163510	2	179944876	180007113	WBGene00002957	II	11022370	11027909	44.0529	44.5931	1
ENSG00000065802	2	238426742	238452250	WBGene00014077	IV	11678440	11682005	16.7164	10.9804	0
ENSG00000204104	2	238320441	238400900	WBGene00001127	X	763769	766713	18.6686	24.1122	0
ENSG00000072195	2	219434846	219498287	WBGene00006759	IV	11972697	12011007	11.1417	5.08522	0
ENSG00000072195	2	219434846	219498287	WBGene00001000	X	8050476	8058220	2.57117	13.125	0
ENSG00000157985	2	235494089	236131800	WBGene00012359	III	10736893	10739824	6.30105	10.9091	0
ENSG00000157985	2	235494089	236131800	WBGene00017217	II	5425750	5429572	6.06768	9.82987	0
ENSG00000157985	2	235494089	236131800	WBGene00000566	III	10655018	10677521	38.0397	29.449	0
ENSG00000128656	2	174799363	175005369	WBGene00015267	III	1031324	1037212	37.037	40.38	1
